name,true_mean_post-pre,shuffled_mean_post-pre,shuffled_std_post-pre,z-score,p-value,modulation
C034,0.022250835647465494,0.003914742823829509,0.05027556452552412,0.36471182365992205,0.344,0.0
C035,0.08474576127855649,-0.00037924027863298114,0.05950850747918704,1.4304677627305933,0.09299999999999997,0.0
C036,-0.014236044863435396,0.003342938397040958,0.061201447080378835,-0.2872314969511917,0.358,0.0
C037,-0.05827619549328411,-0.003388590917058066,0.051990537241386706,-1.055722973613228,0.16,0.0
C038,-0.06894322570162845,-0.008357621766843215,0.06148088014842583,-0.9854381360273431,0.153,0.0
C039,0.06354042758254302,-0.0012631165063455036,0.05443708535882554,1.190430083861614,0.11299999999999999,0.0
C040,,,,,0.0,-1.0
C041,-0.04097390213074792,-0.008937164911954208,0.04604589076943841,-0.6957567045278479,0.227,0.0
C042,0.1466345456170377,-0.0015190673681732445,0.054089813871093066,2.739029816931722,0.006000000000000005,1.0
C043,,,,,0.0,-1.0
C044,,,,,0.0,-1.0
C045,-0.027776652767266707,-0.0018771919430665342,0.04127957401791995,-0.6274158937046422,0.21,0.0
C046,,,,,0.0,-1.0
C047,,,,,0.0,-1.0
C048,0.023166966327454047,-0.005598556468902759,0.035453094902604204,0.8113684538791517,0.20499999999999996,0.0
C049,,,,,0.0,-1.0
C050,,,,,0.0,-1.0
C051,,,,,0.0,-1.0
C052,,,,,0.0,-1.0
C053,,,,,0.0,-1.0
C054,0.05087573599284401,-0.0022355321859001956,0.04471734987049733,1.1877105493182376,0.10899999999999999,0.0
C055,,,,,0.0,-1.0
C056,,,,,0.0,-1.0
C057,-0.03217091962970879,-0.0003799079510725315,0.04835755529099893,-0.6574156093567803,0.215,0.0
C058,,,,,0.0,-1.0
C059,,,,,0.0,-1.0
C060,,,,,0.0,-1.0
C061,,,,,0.0,-1.0
C062,,,,,0.0,-1.0
C063,-0.016131375381233604,-0.0032533548391966596,0.05051662989535792,-0.2549263592744205,0.388,0.0
C064,,,,,0.0,-1.0
C065,0.029670281373411433,-0.0007717311571100946,0.04346362476369164,0.7004020648538264,0.19499999999999995,0.0
C066,,,,,0.0,-1.0
C067,,,,,0.0,-1.0
C068,,,,,0.0,-1.0
C069,,,,,0.0,-1.0
C070,,,,,0.0,-1.0
C071,,,,,0.0,-1.0
C072,,,,,0.0,-1.0
C073,0.016880189637394905,-0.007969964024403777,0.04820829145501436,0.5154746810512386,0.29900000000000004,0.0
C074,,,,,0.0,-1.0
C075,,,,,0.0,-1.0
C076,0.029920432299682775,-0.006111962406555878,0.03130555279436165,1.1509905269179064,0.10599999999999998,0.0
C077,-0.09770704154049259,-0.004908945844138292,0.053625264369836265,-1.730492087765863,0.037,0.0
C078,-0.013580733621821744,-0.0050300898915308315,0.04930176265140105,-0.17343484837956238,0.417,0.0
C079,-0.03710006736975549,-0.021299012214872882,0.04497117594733121,-0.35135961695527584,0.207,0.0
C080,0.062058547994073066,-0.006986375521376077,0.03974196258962233,1.7373304944300507,0.06699999999999995,0.0
C081,0.006368005452637826,0.004204731609010691,0.04787513306691544,0.04518575103704696,0.489,0.0
C082,0.1168063997800981,-0.0032866396953415353,0.046205405129274894,2.599112357946861,0.007000000000000006,1.0
C083,0.08619264736014584,0.0021545979464689773,0.05247865513794186,1.601375820184037,0.062000000000000055,0.0
C084,0.04844446412887782,-0.0004232443085757549,0.04356028380087784,1.1218409104228282,0.127,0.0
C085,0.05299460600095662,-0.004662015401610215,0.04315789741079995,1.335946022897276,0.09599999999999997,0.0
C086,-0.009501968882880574,0.004363508603144386,0.04916291510878472,-0.2820312313731656,0.4,0.0
C087,-0.12723806481511774,-0.011770959658789357,0.041747454586228874,-2.765847793614158,0.004,-1.0
C088,-0.12305425559936911,0.0042554148917391356,0.04437003692335659,-2.8692712316426285,0.001,-1.0
C089,0.040622759869726965,-0.0004240215579826983,0.044088704763067525,0.9310044749169851,0.14800000000000002,0.0
C090,-0.0406926011641392,0.0032335651582758233,0.038617805898819364,-1.1374588819857823,0.107,0.0
C091,0.02064968707254433,-0.006628392821918947,0.03448446679435302,0.7910251318988114,0.21499999999999997,0.0
C092,0.011262231808270573,-0.0066826686467040975,0.03656716793160784,0.4907380437155348,0.31699999999999995,0.0
C093,-0.023411724408730128,-0.004527656855567278,0.045523442215584894,-0.4148207304652791,0.247,0.0
C094,0.08360203576110598,-0.0014851842823974304,0.05023713789145236,1.6937115372167857,0.04500000000000004,0.0
C095,-0.06685707763722434,-0.0016901139853541017,0.04437952093249868,-1.468401692550699,0.079,0.0
C096,0.022305641684297883,-0.013781899887906464,0.05433426086622137,0.6641765434346659,0.247,0.0
C097,-0.013892971574868365,-0.004166786492892297,0.04054642481714174,-0.2398777481822305,0.392,0.0
C098,,,,,0.0,-1.0
C099,,,,,0.0,-1.0
C100,,,,,0.0,-1.0
C101,,,,,0.0,-1.0
C102,,,,,0.0,-1.0
C103,,,,,0.0,-1.0
C104,,,,,0.0,-1.0
C105,,,,,0.0,-1.0
C106,,,,,0.0,-1.0
C107,,,,,0.0,-1.0
C108,,,,,0.0,-1.0
C109,,,,,0.0,-1.0
C110,,,,,0.0,-1.0
C111,,,,,0.0,-1.0
C112,,,,,0.0,-1.0
C113,,,,,0.0,-1.0
C114,,,,,0.0,-1.0
C115,,,,,0.0,-1.0
C116,,,,,0.0,-1.0
C117,,,,,0.0,-1.0
C118,,,,,0.0,-1.0
C119,,,,,0.0,-1.0
C120,,,,,0.0,-1.0
C121,,,,,0.0,-1.0
C122,,,,,0.0,-1.0
C123,,,,,0.0,-1.0
C124,,,,,0.0,-1.0
C125,,,,,0.0,-1.0
C126,,,,,0.0,-1.0
C127,,,,,0.0,-1.0
C128,,,,,0.0,-1.0
C129,,,,,0.0,-1.0
C130,,,,,0.0,-1.0
C131,,,,,0.0,-1.0
C132,,,,,0.0,-1.0
C133,,,,,0.0,-1.0
C134,,,,,0.0,-1.0
C135,,,,,0.0,-1.0
C136,,,,,0.0,-1.0
C137,,,,,0.0,-1.0
C138,,,,,0.0,-1.0
C139,,,,,0.0,-1.0
C140,,,,,0.0,-1.0
C141,,,,,0.0,-1.0
C142,,,,,0.0,-1.0
C143,,,,,0.0,-1.0
C144,,,,,0.0,-1.0
C145,,,,,0.0,-1.0
C146,,,,,0.0,-1.0
C147,,,,,0.0,-1.0
C148,,,,,0.0,-1.0
C149,,,,,0.0,-1.0
C150,,,,,0.0,-1.0
C151,,,,,0.0,-1.0
C152,,,,,0.0,-1.0
C153,,,,,0.0,-1.0
C154,,,,,0.0,-1.0
C155,,,,,0.0,-1.0
C156,,,,,0.0,-1.0
C157,,,,,0.0,-1.0
C158,,,,,0.0,-1.0
C159,,,,,0.0,-1.0
C160,,,,,0.0,-1.0
C161,,,,,0.0,-1.0
C162,,,,,0.0,-1.0
C163,,,,,0.0,-1.0
C164,,,,,0.0,-1.0
C165,,,,,0.0,-1.0
C166,,,,,0.0,-1.0
C167,,,,,0.0,-1.0
C168,,,,,0.0,-1.0
C169,,,,,0.0,-1.0
C170,,,,,0.0,-1.0
C171,,,,,0.0,-1.0
C172,,,,,0.0,-1.0
C173,,,,,0.0,-1.0
C174,,,,,0.0,-1.0
C175,,,,,0.0,-1.0
C176,,,,,0.0,-1.0
C177,,,,,0.0,-1.0
C178,,,,,0.0,-1.0
C179,,,,,0.0,-1.0
C180,,,,,0.0,-1.0
C181,,,,,0.0,-1.0
C182,,,,,0.0,-1.0
C183,,,,,0.0,-1.0
C184,,,,,0.0,-1.0
C185,,,,,0.0,-1.0
C186,,,,,0.0,-1.0
C187,,,,,0.0,-1.0
C188,,,,,0.0,-1.0
C189,,,,,0.0,-1.0
C190,,,,,0.0,-1.0
C191,,,,,0.0,-1.0
C192,,,,,0.0,-1.0
C193,,,,,0.0,-1.0
C194,,,,,0.0,-1.0
C195,,,,,0.0,-1.0
C196,,,,,0.0,-1.0
C197,,,,,0.0,-1.0
C198,,,,,0.0,-1.0
C199,,,,,0.0,-1.0
C200,,,,,0.0,-1.0
C201,,,,,0.0,-1.0
C202,,,,,0.0,-1.0
C203,,,,,0.0,-1.0
C204,,,,,0.0,-1.0
C205,,,,,0.0,-1.0
C206,,,,,0.0,-1.0
C207,,,,,0.0,-1.0
C208,,,,,0.0,-1.0
C209,,,,,0.0,-1.0
C210,,,,,0.0,-1.0
C211,,,,,0.0,-1.0
C212,,,,,0.0,-1.0
C213,,,,,0.0,-1.0
C214,,,,,0.0,-1.0
C215,,,,,0.0,-1.0
C216,,,,,0.0,-1.0
C217,,,,,0.0,-1.0
C218,,,,,0.0,-1.0
C219,,,,,0.0,-1.0
C220,,,,,0.0,-1.0
C221,,,,,0.0,-1.0
C222,,,,,0.0,-1.0
C223,,,,,0.0,-1.0
C224,,,,,0.0,-1.0
C225,,,,,0.0,-1.0
C226,,,,,0.0,-1.0
C227,,,,,0.0,-1.0
C228,,,,,0.0,-1.0
C229,,,,,0.0,-1.0
C230,,,,,0.0,-1.0
C231,,,,,0.0,-1.0
C232,,,,,0.0,-1.0
C233,,,,,0.0,-1.0
C234,,,,,0.0,-1.0
C235,,,,,0.0,-1.0
C236,,,,,0.0,-1.0
C237,,,,,0.0,-1.0
C238,,,,,0.0,-1.0
C239,,,,,0.0,-1.0
C240,,,,,0.0,-1.0
C241,,,,,0.0,-1.0
C242,,,,,0.0,-1.0
C243,,,,,0.0,-1.0
C244,,,,,0.0,-1.0
C245,,,,,0.0,-1.0
C246,,,,,0.0,-1.0
C247,,,,,0.0,-1.0
C248,,,,,0.0,-1.0
C249,,,,,0.0,-1.0
C250,,,,,0.0,-1.0
C251,,,,,0.0,-1.0
C252,,,,,0.0,-1.0
C253,,,,,0.0,-1.0
C254,,,,,0.0,-1.0
C255,,,,,0.0,-1.0
C256,,,,,0.0,-1.0
C257,,,,,0.0,-1.0
C258,,,,,0.0,-1.0
C259,,,,,0.0,-1.0
C260,,,,,0.0,-1.0
C261,,,,,0.0,-1.0
C262,,,,,0.0,-1.0
C263,,,,,0.0,-1.0
C264,,,,,0.0,-1.0
C265,,,,,0.0,-1.0
C266,,,,,0.0,-1.0
C267,,,,,0.0,-1.0
C268,,,,,0.0,-1.0
C269,,,,,0.0,-1.0
C270,,,,,0.0,-1.0
C271,,,,,0.0,-1.0
C272,,,,,0.0,-1.0
C273,,,,,0.0,-1.0
C274,,,,,0.0,-1.0
C275,,,,,0.0,-1.0
C276,,,,,0.0,-1.0
C277,,,,,0.0,-1.0
C278,,,,,0.0,-1.0
C279,,,,,0.0,-1.0
C280,,,,,0.0,-1.0
C281,,,,,0.0,-1.0
C282,,,,,0.0,-1.0
C283,,,,,0.0,-1.0
C284,,,,,0.0,-1.0
C285,,,,,0.0,-1.0
C286,,,,,0.0,-1.0
C287,,,,,0.0,-1.0
C288,,,,,0.0,-1.0
C289,,,,,0.0,-1.0
